Ad Account ID,Ad Account Name,Inicio del informe,Fin del informe,Nombre de la campaña,Alcance,Impresiones,Comentarios de la publicación,Conversaciones con mensajes iniciadas,Clics (todos),Búsquedas,Visitas a la página de destino,Visualizaciones de contenido,Artículos agregados al carrito,Pagos iniciados,Compras,Valor de conversión de compras,Importe gastado (ARS)
"2,73E+19",Meta Ads,9/4/22,9/4/22, DPA - OnlyRopa,950,1081,1,,16,,3,4,2,,,,195
"2,73E+19",Meta Ads,10/4/22,10/4/22, CONV <CC800>,12388,16112,1,,415,1,79,225,3,4,2,14.343,2.165
"2,73E+19",Meta Ads,10/4/22,10/4/22, TFCO - 3RA ETAPA NVA MARCA,26233,28134,1,,1615,,734,150,,,,,1.667
"2,73E+19",Meta Ads,10/4/22,10/4/22,🧘‍♀  VenganDeAUno <CC1000>,1962,3163,,,85,,30,,,,,,780
"2,73E+19",Meta Ads,10/4/22,10/4/22, TFCO - DPA,11020,11802,5,,545,,319,10,,,,,326
"2,73E+19",Meta Ads,10/4/22,10/4/22, DPA - OnlyRopa,949,1139,,,22,,7,4,,,,,218
"2,73E+19",Meta Ads,11/4/22,11/4/22, TFCO - 3RA ETAPA NVA MARCA,25056,26899,1,,1494,,673,161,1,,,,1.552
"2,73E+19",Meta Ads,11/4/22,11/4/22, CONV <CC800>,5962,8132,,,182,,33,155,8,2,2,10.578,1.168
"2,73E+19",Meta Ads,11/4/22,11/4/22,🧘‍♀  VenganDeAUno <CC1000>,2275,3810,,,86,,31,,,,,,859
"2,73E+19",Meta Ads,11/4/22,11/4/22, TFCO - DPA,11964,12856,3,,523,,266,2,,,,,313
"2,73E+19",Meta Ads,11/4/22,11/4/22, DPA - OnlyRopa,1076,1305,1,,27,,13,17,,,,,208
"2,73E+19",Meta Ads,12/4/22,12/4/22, TFCO - 3RA ETAPA NVA MARCA,21816,23603,,,1209,,538,155,,,,,1.503
"2,73E+19",Meta Ads,12/4/22,12/4/22, CONV <CC800>,4483,5956,1,,118,1,25,93,9,3,,,912
"2,73E+19",Meta Ads,12/4/22,12/4/22,🧘‍♀  VenganDeAUno <CC1000>,2012,3401,,,69,,25,,,,,,758
"2,73E+19",Meta Ads,12/4/22,12/4/22, TFCO - DPA,9794,10493,3,,433,,230,11,1,,,,301
"2,73E+19",Meta Ads,12/4/22,12/4/22, DPA - OnlyRopa,1013,1279,,,19,,8,10,3,,,,202
"2,73E+19",Meta Ads,13/4/22,13/4/22, TFCO - 3RA ETAPA NVA MARCA,19143,21554,2,,1216,1,563,131,,,,,1.563
"2,73E+19",Meta Ads,13/4/22,13/4/22, CONV <CC800>,5338,6916,,,153,1,37,127,14,5,2,25.725,1.144
"2,73E+19",Meta Ads,13/4/22,13/4/22,🧘‍♀  VenganDeAUno <CC1000>,1832,3008,1,,78,,28,,,,,,709
"2,73E+19",Meta Ads,13/4/22,13/4/22, TFCO - DPA,9844,10226,,,359,1,199,9,1,1,,,286
"2,73E+19",Meta Ads,13/4/22,13/4/22, DPA - OnlyRopa,779,962,,,14,1,5,5,,,,,188
"2,73E+19",Meta Ads,14/4/22,14/4/22, TFCO - 3RA ETAPA NVA MARCA,17736,19410,3,,1407,2,627,213,,,,,1.554
"2,73E+19",Meta Ads,14/4/22,14/4/22, CONV <CC800>,5624,7481,,,204,1,43,94,9,4,2,5.625,1.169
"2,73E+19",Meta Ads,14/4/22,14/4/22,🧘‍♀  VenganDeAUno <CC1000>,1227,2058,,,71,,35,,,,,,472
"2,73E+19",Meta Ads,14/4/22,14/4/22, TFCO - DPA,9218,9671,1,,352,,193,8,,,,,291
"2,73E+19",Meta Ads,14/4/22,14/4/22, DPA - OnlyRopa,602,751,,,14,,4,3,,,,,192
"2,73E+19",Meta Ads,14/4/22,14/4/22, CONV - Smart,1134,1141,,,45,,12,9,,,,,101
"2,73E+19",Meta Ads,15/4/22,15/4/22, CONV <CC800>,11220,14208,,,280,2,69,181,4,1,,,1.964
"2,73E+19",Meta Ads,15/4/22,15/4/22, TFCO - 3RA ETAPA NVA MARCA,18445,19661,1,,1395,5,608,199,,,,,1.488
"2,73E+19",Meta Ads,15/4/22,15/4/22,🧘‍♀  VenganDeAUno <CC1000>,1270,2049,,,64,,23,,,,,,474
"2,73E+19",Meta Ads,15/4/22,15/4/22, CONV - Smart,3022,3314,,,132,,37,40,2,,,,298
"2,73E+19",Meta Ads,15/4/22,15/4/22, TFCO - DPA,9302,9736,1,,338,,185,1,,,,,293
"2,73E+19",Meta Ads,15/4/22,15/4/22, DPA - OnlyRopa,886,1035,,,25,,6,,,,,,198
"2,73E+19",Meta Ads,16/4/22,16/4/22, CONV <CC800>,11296,14199,1,,313,2,76,210,13,2,1,4.923,2.180
"2,73E+19",Meta Ads,16/4/22,16/4/22, TFCO - 3RA ETAPA NVA MARCA,19128,20602,4,,1680,,653,249,,,,,1.481
"2,73E+19",Meta Ads,16/4/22,16/4/22,🧘‍♀  VenganDeAUno <CC1000>,1252,1876,,,45,,17,,,,,,465
"2,73E+19",Meta Ads,16/4/22,16/4/22, CONV - Smart,4390,4653,,,180,,35,65,2,,,,301
"2,73E+19",Meta Ads,16/4/22,16/4/22, TFCO - DPA,11676,12276,1,,306,,174,11,,,,,290
"2,73E+19",Meta Ads,16/4/22,16/4/22, DPA - OnlyRopa,985,1099,,,19,,5,4,,,,,194
"2,73E+19",Meta Ads,17/4/22,17/4/22, CONV <CC800>,12260,15705,,,328,4,58,168,13,4,2,9.468,2.112
"2,73E+19",Meta Ads,17/4/22,17/4/22, TFCO - 3RA ETAPA NVA MARCA,25120,26277,2,,1868,1,666,328,,,,,1.675
"2,73E+19",Meta Ads,17/4/22,17/4/22,🧘‍♀  VenganDeAUno <CC1000>,1715,2792,,,79,,32,,,,,,603
"2,73E+19",Meta Ads,17/4/22,17/4/22, CONV - Smart,5628,6058,,,297,,63,69,1,,,,329
"2,73E+19",Meta Ads,17/4/22,17/4/22, TFCO - DPA,20168,21305,1,,480,,278,21,,,,,323
"2,73E+19",Meta Ads,17/4/22,17/4/22, DPA - OnlyRopa,1044,1237,,,19,1,5,3,,,,,217
"2,73E+19",Meta Ads,18/4/22,18/4/22, TFCO - 3RA ETAPA NVA MARCA,21884,23242,1,,1678,3,663,363,,,,,1.549
"2,73E+19",Meta Ads,18/4/22,18/4/22, CONV <CC800>,6440,8403,,,184,1,33,134,7,2,,,1.275
"2,73E+19",Meta Ads,18/4/22,18/4/22,🧘‍♀  VenganDeAUno <CC1000>,1430,2373,,,58,,32,,,,,,474
"2,73E+19",Meta Ads,18/4/22,18/4/22, TFCO - DPA,15904,16512,2,,454,,263,14,,,,,317
"2,73E+19",Meta Ads,18/4/22,18/4/22, CONV - Smart,5156,5660,,,313,1,73,69,4,1,,,310
"2,73E+19",Meta Ads,18/4/22,18/4/22, DPA - OnlyRopa,874,1038,,,17,1,10,3,,,,,206
"2,73E+19",Meta Ads,19/4/22,19/4/22, TFCO - 3RA ETAPA NVA MARCA,22212,23479,2,,1533,1,645,249,1,1,,,1.511
"2,73E+19",Meta Ads,19/4/22,19/4/22, CONV <CC800>,2791,3752,,,77,1,12,103,9,6,3,17.104,692
"2,73E+19",Meta Ads,19/4/22,19/4/22,🧘‍♀  VenganDeAUno <CC1000>,1499,2641,,,72,,23,,,,,,577
"2,73E+19",Meta Ads,19/4/22,19/4/22, CONV - Smart,4243,4512,,,239,,57,97,1,,,,296
"2,73E+19",Meta Ads,19/4/22,19/4/22, TFCO - DPA,11600,12235,2,,371,,199,7,,,,,295
"2,73E+19",Meta Ads,19/4/22,19/4/22, DPA - OnlyRopa,759,944,,,19,,4,7,,,,,209
"2,73E+19",Meta Ads,20/4/22,20/4/22, TFCO - 3RA ETAPA NVA MARCA,19276,20883,,,1404,2,602,242,1,,,,1.477
"2,73E+19",Meta Ads,20/4/22,20/4/22, CONV <CC800>,3483,4552,,,119,,21,63,6,2,,,850
"2,73E+19",Meta Ads,20/4/22,20/4/22,🧘‍♀  VenganDeAUno <CC1000>,1743,2878,1,,83,,31,,,,,,732
"2,73E+19",Meta Ads,20/4/22,20/4/22, CONV - Smart,4521,4762,,,266,3,48,83,2,,,,295
"2,73E+19",Meta Ads,20/4/22,20/4/22, TFCO - DPA,11188,11771,1,,362,,199,10,,,,,293
"2,73E+19",Meta Ads,20/4/22,20/4/22, DPA - OnlyRopa,746,888,,,3,,1,,,,,,198
"2,73E+19",Meta Ads,21/4/22,21/4/22, TFCO - 3RA ETAPA NVA MARCA,20076,21151,,,1407,,604,332,1,,,,1.496
"2,73E+19",Meta Ads,21/4/22,21/4/22, CONV <CC800>,3813,5088,1,,108,4,27,76,7,1,,,1.052
"2,73E+19",Meta Ads,21/4/22,21/4/22,🧘‍♀  VenganDeAUno <CC1000>,1510,2405,1,,89,,34,,,,,,581
"2,73E+19",Meta Ads,21/4/22,21/4/22, TFCO - DPA,10532,11184,,,351,,207,13,,,,,292
"2,73E+19",Meta Ads,21/4/22,21/4/22, CONV - Smart,3894,4181,,,194,1,45,39,1,,,,290
"2,73E+19",Meta Ads,21/4/22,21/4/22, DPA - OnlyRopa,556,720,,,15,1,6,2,,,,,214
"2,73E+19",Meta Ads,22/4/22,22/4/22, TFCO - 3RA ETAPA NVA MARCA,16444,17772,2,,1447,,584,395,,,,,1.448
"2,73E+19",Meta Ads,22/4/22,22/4/22, CONV <CC800>,4489,5991,1,,153,2,20,97,12,5,2,16.059,1.289
"2,73E+19",Meta Ads,22/4/22,22/4/22,🧘‍♀  VenganDeAUno <CC1000>,1106,1665,,,34,,14,,,,,,392
"2,73E+19",Meta Ads,22/4/22,22/4/22, TFCO - DPA,10220,10866,2,,429,,248,7,,,,,291
"2,73E+19",Meta Ads,22/4/22,22/4/22, CONV - Smart,4019,4246,,,195,1,58,51,3,,,,287
"2,73E+19",Meta Ads,22/4/22,22/4/22, DPA - OnlyRopa,717,857,,,14,,2,2,,,,,184
"2,73E+19",Meta Ads,23/4/22,23/4/22, TFCO - 3RA ETAPA NVA MARCA,20584,21934,1,,1194,,565,247,,,,,1.512
"2,73E+19",Meta Ads,23/4/22,23/4/22, CONV <CC800>,4597,5965,,,158,,33,79,3,2,2,16.820,1.211
"2,73E+19",Meta Ads,23/4/22,23/4/22,🧘‍♀  VenganDeAUno <CC1000>,1147,1753,,,50,,17,,,,,,445
"2,73E+19",Meta Ads,23/4/22,23/4/22, CONV - Smart,3980,4197,,,176,,37,71,7,,,,293
"2,73E+19",Meta Ads,23/4/22,23/4/22, TFCO - DPA,6210,6589,,,264,,153,11,,,,,288
"2,73E+19",Meta Ads,23/4/22,23/4/22, DPA - OnlyRopa,948,1078,,,19,,1,5,,,,,171
"2,73E+19",Meta Ads,24/4/22,24/4/22, TFCO - 3RA ETAPA NVA MARCA,24792,25540,2,,1448,,667,246,3,,,,1.606
"2,73E+19",Meta Ads,24/4/22,24/4/22, CONV <CC800>,6756,8495,,,232,,57,117,4,,,,1.329
"2,73E+19",Meta Ads,24/4/22,24/4/22,🧘‍♀  VenganDeAUno <CC1000>,1536,2407,,,75,,29,,,,,,540
"2,73E+19",Meta Ads,24/4/22,24/4/22, TFCO - DPA,8286,8824,,,473,,259,17,1,,,,460
"2,73E+19",Meta Ads,24/4/22,24/4/22, CONV - Smart,5098,5381,,,204,1,39,64,3,,,,329
"2,73E+19",Meta Ads,24/4/22,24/4/22, DPA - OnlyRopa,680,726,,,20,,3,4,,,,,102
"2,73E+19",Meta Ads,25/4/22,25/4/22, TFCO - 3RA ETAPA NVA MARCA,20476,21868,,,1364,,569,219,,,,,1.482
"2,73E+19",Meta Ads,25/4/22,25/4/22, CONV <CC800>,5154,6874,,,196,,38,143,4,1,1,3.974,1.121
"2,73E+19",Meta Ads,25/4/22,25/4/22, TFCO - DPA,12972,13858,6,,765,,402,24,,,,,634
"2,73E+19",Meta Ads,25/4/22,25/4/22,🧘‍♀  VenganDeAUno <CC1000>,1562,2397,1,,61,,19,,,,,,592
"2,73E+19",Meta Ads,25/4/22,25/4/22, CONV - Smart,5664,6081,,,263,,50,123,13,2,1,7.593,310
"2,73E+19",Meta Ads,26/4/22,26/4/22, TFCO - 3RA ETAPA NVA MARCA,19548,20597,1,,1294,1,563,204,,,,,1.522
"2,73E+19",Meta Ads,26/4/22,26/4/22, CONV <CC800>,6036,7917,,,189,2,32,147,18,9,2,34.300,1.433
"2,73E+19",Meta Ads,26/4/22,26/4/22, TFCO - DPA,13136,13756,5,,755,,398,11,,,,,597
"2,73E+19",Meta Ads,26/4/22,26/4/22,🧘‍♀  VenganDeAUno <CC1000>,1142,1822,,,53,,21,,,,,,404
"2,73E+19",Meta Ads,26/4/22,26/4/22, CONV - Smart,4529,4702,,,203,,50,53,8,3,,,295
"2,73E+19",Meta Ads,27/4/22,27/4/22, CONV <CC800>,5440,9191,2,,233,1,44,145,13,1,2,,2.187
"2,73E+19",Meta Ads,27/4/22,27/4/22, TFCO - 3RA ETAPA NVA MARCA,14512,17128,2,,1307,,552,199,3,2,3,19.937,1.528
"2,73E+19",Meta Ads,27/4/22,27/4/22, TFCO - DPA,8910,10260,1,,640,,325,13,,,,,572
"2,73E+19",Meta Ads,27/4/22,27/4/22,🧘‍♀  VenganDeAUno <CC1000>,632,1220,,,35,,8,,,,,,316
"2,73E+19",Meta Ads,27/4/22,27/4/22, CONV - Smart,2746,3241,,,132,,28,73,5,,,,289
"2,73E+19",Meta Ads,27/4/22,27/4/22, DPA - OnlyRopa,0,0,,,0,,,1,,,,,0
"2,73E+19",Meta Ads,28/4/22,28/4/22, CONV <CC800>,4357,5986,,,185,2,34,127,12,2,,,1.671
"2,73E+19",Meta Ads,28/4/22,28/4/22, TFCO - 3RA ETAPA NVA MARCA,18952,20327,2,,1334,,544,175,,,,,1.496
"2,73E+19",Meta Ads,28/4/22,28/4/22, TFCO - DPA,11176,11693,6,,578,,287,19,1,1,,,587
"2,73E+19",Meta Ads,28/4/22,28/4/22,🧘‍♀  VenganDeAUno <CC1000>,691,1186,,,30,,11,,,,,,292
"2,73E+19",Meta Ads,28/4/22,28/4/22, CONV - Smart,2602,2704,,,134,,22,31,6,1,,,292
"2,73E+19",Meta Ads,29/4/22,29/4/22, TFCO - 3RA ETAPA NVA MARCA,17968,18678,2,,1170,1,475,437,,,,,1.473
"2,73E+19",Meta Ads,29/4/22,29/4/22, CONV <CC800>,3936,5213,,,147,1,23,82,7,2,1,6.274,1.365
"2,73E+19",Meta Ads,29/4/22,29/4/22, TFCO - DPA,9520,10005,1,,527,1,289,16,1,,,,582
"2,73E+19",Meta Ads,29/4/22,29/4/22,🧘‍♀  VenganDeAUno <CC1000>,898,1471,,,30,,12,,,,,,347
"2,73E+19",Meta Ads,29/4/22,29/4/22, CONV - Smart,3022,3114,,,129,,35,28,,,,,289
"2,73E+19",Meta Ads,30/4/22,30/4/22, CONV <CC800>,5798,7327,,,189,,28,89,2,1,,,1.540
"2,73E+19",Meta Ads,30/4/22,30/4/22, TFCO - 3RA ETAPA NVA MARCA,16716,17793,1,,1221,,498,687,1,,,,1.476
"2,73E+19",Meta Ads,30/4/22,30/4/22, TFCO - DPA,13088,13798,3,,807,1,402,54,,,,,760
"2,73E+19",Meta Ads,30/4/22,30/4/22,🧘‍♀  VenganDeAUno <CC1000>,1369,2235,,,45,,15,,,,,,643
"2,73E+19",Meta Ads,30/4/22,30/4/22, CONV - Smart,3281,3370,,,131,1,27,38,9,,,,296
"2,73E+19",Meta Ads,1/5/22,1/5/22, CONV <CC800>,10980,13638,1,,337,,80,212,20,3,2,18.604,2.295
"2,73E+19",Meta Ads,1/5/22,1/5/22, TFCO - 3RA ETAPA NVA MARCA,27976,29386,3,,1675,,644,837,,,,,1.584
"2,73E+19",Meta Ads,1/5/22,1/5/22, TFCO - DPA,26696,27309,4,,1099,,557,63,2,,,,893
"2,73E+19",Meta Ads,1/5/22,1/5/22,🧘‍♀  VenganDeAUno <CC1000>,1824,3164,,,110,,41,,,,,,732
"2,73E+19",Meta Ads,1/5/22,1/5/22, CONV - Smart,5024,5209,,,193,,49,75,5,,,,331
"2,73E+19",Meta Ads,2/5/22,2/5/22, CONV <CC800>,8190,10828,,,241,1,51,141,17,3,2,10.326,2.221
"2,73E+19",Meta Ads,2/5/22,2/5/22, TFCO - 3RA ETAPA NVA MARCA,24937,27208,2,,1681,1,654,911,,,,,1.560
"2,73E+19",Meta Ads,2/5/22,2/5/22, TFCO - DPA,26432,28485,3,,1044,,535,59,,,,,837
"2,73E+19",Meta Ads,2/5/22,2/5/22,🧘‍♀  VenganDeAUno <CC1000>,1278,1966,,,46,,13,,,,,,454
"2,73E+19",Meta Ads,2/5/22,2/5/22, CONV - Smart,3949,4115,,,174,,47,35,4,3,2,7.797,310
"2,73E+19",Meta Ads,2/5/22,2/5/22, DPA - ventas,530,582,,,22,,10,1,,,,,238
"2,73E+19",Meta Ads,3/5/22,3/5/22, CONV <CC800>,7432,9683,,,250,,51,120,4,5,2,11.736,1.824
"2,73E+19",Meta Ads,3/5/22,3/5/22, TFCO - 3RA ETAPA NVA MARCA,22336,23437,2,,1693,1,635,885,,,,,1.592
"2,73E+19",Meta Ads,3/5/22,3/5/22, DPA - ventas,2051,3421,,,79,1,41,16,4,1,1,6.066,1.037
"2,73E+19",Meta Ads,3/5/22,3/5/22, TFCO - DPA,22680,23795,,,938,,475,39,,,,,788
"2,73E+19",Meta Ads,3/5/22,3/5/22, CONV - Smart,2806,2902,,,130,,30,37,,,,,299
"2,73E+19",Meta Ads,4/5/22,4/5/22, CONV <CC800>,4047,5151,,,144,,28,70,3,1,1,3.960,1.073
"2,73E+19",Meta Ads,4/5/22,4/5/22, TFCO - 3RA ETAPA NVA MARCA,10984,11542,,,817,,387,524,,,,,824
"2,73E+19",Meta Ads,4/5/22,4/5/22, DPA - ventas,1286,2183,,,62,1,33,15,,,,,604
"2,73E+19",Meta Ads,4/5/22,4/5/22, TFCO - DPA,14004,14449,2,,620,,314,31,,,,,512
"2,73E+19",Meta Ads,4/5/22,4/5/22, CONV - Smart,1730,1775,,,72,,13,12,,,,,182
"2,73E+19",Meta Ads,5/5/22,5/5/22, CONV <CC800>,6176,7106,,,165,,33,64,3,2,1,5.106,1.073
"2,73E+19",Meta Ads,5/5/22,5/5/22, DPA - ventas,2332,3602,1,,110,,52,11,,,,,1.055
"2,73E+19",Meta Ads,5/5/22,5/5/22, TFCO - 3RA ETAPA NVA MARCA,14168,14483,,,893,,363,503,,,,,984
"2,73E+19",Meta Ads,5/5/22,5/5/22, TFCO - DPA,19344,19722,3,,895,,443,39,,,,,835
"2,73E+19",Meta Ads,5/5/22,5/5/22, CONV - Smart,2499,2541,,,111,,26,51,,,,,314
"2,73E+19",Meta Ads,6/5/22,6/5/22, CONV <CC800>,7160,9374,1,,239,5,41,102,13,3,1,1.498,1.824
"2,73E+19",Meta Ads,6/5/22,6/5/22, TFCO - 3RA ETAPA NVA MARCA,20328,22074,1,,1401,,570,837,,,,,1.520
"2,73E+19",Meta Ads,6/5/22,6/5/22, DPA - ventas,1781,3552,1,,112,2,66,17,8,,,,1.114
"2,73E+19",Meta Ads,6/5/22,6/5/22, TFCO - DPA,23616,25037,2,,1295,1,522,24,,,,,859
"2,73E+19",Meta Ads,6/5/22,6/5/22, CONV - Smart,2439,2542,1,,95,,26,67,12,2,,,333
"2,73E+19",Meta Ads,7/5/22,7/5/22, TFCO - 3RA ETAPA NVA MARCA,5487,5487,,,198,,83,103,,,,,915
"2,73E+19",Meta Ads,7/5/22,7/5/22, TFCO - DPA,7964,7991,,,286,,140,16,1,1,,,673
"2,73E+19",Meta Ads,7/5/22,7/5/22, DPA - ventas,657,713,,,40,,19,34,2,1,,,265
"2,73E+19",Meta Ads,7/5/22,7/5/22, CONV - Smart,735,755,,,36,,6,6,,,,,104
"2,73E+19",Meta Ads,7/5/22,7/5/22, CONV <CC800>,261,268,,,6,,3,9,,,,,49
"2,73E+19",Meta Ads,8/5/22,8/5/22, CONV <CC800>,7552,9660,,,262,2,49,115,13,2,,,1.768
"2,73E+19",Meta Ads,8/5/22,8/5/22, TFCO - 3RA ETAPA NVA MARCA,20733,22000,1,,1376,,562,721,,,,,1.619
"2,73E+19",Meta Ads,8/5/22,8/5/22, DPA - ventas,2193,3967,,,115,,64,38,8,2,1,22.189,1.108
"2,73E+19",Meta Ads,8/5/22,8/5/22, TFCO - DPA,24800,25290,3,,1390,,548,30,,,,,922
"2,73E+19",Meta Ads,8/5/22,8/5/22, CONV - Smart,3180,3326,,,127,,33,39,1,,,,327
"2,73E+19",Meta Ads,9/5/22,9/5/22, CONV <CC800>,7878,10414,,,246,5,58,158,15,4,2,21.558,1.676
"2,73E+19",Meta Ads,9/5/22,9/5/22, TFCO - 3RA ETAPA NVA MARCA,21948,23413,3,,1444,,593,807,1,,,,1.605
"2,73E+19",Meta Ads,9/5/22,9/5/22, DPA - ventas,1950,3681,,,106,,36,17,3,2,,,1.033
"2,73E+19",Meta Ads,9/5/22,9/5/22, TFCO - DPA,31352,31967,1,,1663,,567,20,,,,,836
"2,73E+19",Meta Ads,9/5/22,9/5/22, CONV - Smart,2449,2553,,,116,,30,50,8,,,,318
"2,73E+19",Meta Ads,10/5/22,10/5/22, CONV <CC800>,8112,10769,,,281,2,57,184,8,2,1,7.550,1.907
"2,73E+19",Meta Ads,10/5/22,10/5/22, TFCO - 3RA ETAPA NVA MARCA,21744,23718,1,,1419,,602,763,,,,,1.543
"2,73E+19",Meta Ads,10/5/22,10/5/22, DPA - ventas,1779,3487,2,,96,,44,16,3,,,,989
"2,73E+19",Meta Ads,10/5/22,10/5/22, TFCO - DPA,32512,33781,,,1493,1,597,26,,,,,794
"2,73E+19",Meta Ads,10/5/22,10/5/22, CONV - Smart,2369,2465,,,138,,30,27,,,,,298
"2,73E+19",Meta Ads,11/5/22,11/5/22, CONV <CC800>,7400,9659,,,272,10,51,268,21,6,4,25.310,1.887
"2,73E+19",Meta Ads,11/5/22,11/5/22, TFCO - 3RA ETAPA NVA MARCA,23360,24710,,,1399,,655,899,,,,,1.499
"2,73E+19",Meta Ads,11/5/22,11/5/22, DPA - ventas,1706,3094,,,96,,48,23,8,,,,960
"2,73E+19",Meta Ads,11/5/22,11/5/22, TFCO - DPA,33983,34566,1,,1314,,496,33,,,,,764
"2,73E+19",Meta Ads,11/5/22,11/5/22, CONV - Smart,2242,2330,,,103,,30,29,,,,,289
"2,73E+19",Meta Ads,12/5/22,12/5/22, CONV <CC800>,3402,4342,1,,134,,25,148,30,9,4,56.001,1.011
"2,73E+19",Meta Ads,12/5/22,12/5/22, TFCO - 3RA ETAPA NVA MARCA,13696,14639,,,696,,390,612,,,,,749
"2,73E+19",Meta Ads,12/5/22,12/5/22, DPA - ventas,1173,1917,,,51,,18,12,,,,,582
"2,73E+19",Meta Ads,12/5/22,12/5/22, TFCO - DPA,14244,14802,1,,624,,247,24,,,,,423
"2,73E+19",Meta Ads,12/5/22,12/5/22, CONV - Smart,1145,1199,,,49,,13,16,1,,,,181
"2,73E+19",Meta Ads,13/5/22,13/5/22, DPA - ventas,2047,3197,1,,108,,58,16,1,,,,959
"2,73E+19",Meta Ads,13/5/22,13/5/22, CONV <CC800>,4214,4974,,,105,1,14,69,10,3,2,13.150,838
"2,73E+19",Meta Ads,13/5/22,13/5/22, TFCO - 3RA ETAPA NVA MARCA,9656,9983,,,678,,286,411,,,,,752
"2,73E+19",Meta Ads,13/5/22,13/5/22, TFCO - DPA,16033,16033,1,,622,,327,31,,,,,727
"2,73E+19",Meta Ads,13/5/22,13/5/22, CONV - Smart,1196,1226,1,,50,,10,9,,,,,252
"2,73E+19",Meta Ads,14/5/22,14/5/22, DPA - ventas,2538,3044,,,100,,52,7,,,,,1.186
"2,73E+19",Meta Ads,14/5/22,14/5/22, TFCO - DPA,14680,14884,,,480,,252,31,,,,,972
"2,73E+19",Meta Ads,14/5/22,14/5/22, CONV - Smart,1857,1879,1,,57,,14,18,,,,,317
"2,73E+19",Meta Ads,14/5/22,14/5/22, TFCO - 3RA ETAPA NVA MARCA,4423,4520,,,227,,97,129,,,,,297
"2,73E+19",Meta Ads,14/5/22,14/5/22, CONV <CC800>,1276,1346,,,27,,5,28,3,,,,195
"2,73E+19",Meta Ads,15/5/22,15/5/22, CONV <CC800>,9762,13283,,,392,,79,187,14,4,1,8.190,2.545
"2,73E+19",Meta Ads,15/5/22,15/5/22, TFCO - 3RA ETAPA NVA MARCA,24576,25903,1,,1479,1,685,810,,,,,1.726
"2,73E+19",Meta Ads,15/5/22,15/5/22, DPA - ventas,2077,3242,,,94,,55,13,2,1,,,1.117
"2,73E+19",Meta Ads,15/5/22,15/5/22, TFCO - DPA,18016,18609,2,,767,1,435,48,,,,,882
"2,73E+19",Meta Ads,15/5/22,15/5/22, CONV - Smart,2116,2245,,,83,,25,28,3,1,,,334
"2,73E+19",Meta Ads,16/5/22,16/5/22, TFCO - 3RA ETAPA NVA MARCA,23040,25715,2,,1379,,687,967,3,1,,,1.631
"2,73E+19",Meta Ads,16/5/22,16/5/22, DPA - ventas,1880,3691,,,98,,43,41,6,1,1,7.705,1.033
"2,73E+19",Meta Ads,16/5/22,16/5/22, CONV <CC800>,3189,4435,,,111,,19,90,3,1,1,5.400,873
"2,73E+19",Meta Ads,16/5/22,16/5/22, TFCO - DPA,22071,22872,,,894,1,456,69,1,,,,840
"2,73E+19",Meta Ads,16/5/22,16/5/22, CONV - Smart,2105,2223,,,89,,19,24,,,,,311
"2,73E+19",Meta Ads,17/5/22,17/5/22, TFCO - 3RA ETAPA NVA MARCA,11284,11614,2,,583,,279,355,,,,,731
"2,73E+19",Meta Ads,17/5/22,17/5/22, DPA - ventas,1338,2157,,,69,,25,21,,,,,624
"2,73E+19",Meta Ads,17/5/22,17/5/22, CONV <CC800>,2011,2581,,,77,2,16,53,,,,,575
"2,73E+19",Meta Ads,17/5/22,17/5/22, TFCO - DPA,12896,13009,3,,500,,273,26,1,1,1,11.481,488
"2,73E+19",Meta Ads,17/5/22,17/5/22, CONV - Smart,1165,1198,,,45,,6,46,11,4,,,172
"2,73E+19",Meta Ads,18/5/22,18/5/22, TFCO - 3RA ETAPA NVA MARCA,19835,22113,1,,1501,,625,979,1,,,,1.298
"2,73E+19",Meta Ads,18/5/22,18/5/22, CONV <CC800>,5142,6044,,,238,,36,70,1,2,,,1.101
"2,73E+19",Meta Ads,18/5/22,18/5/22, DPA - ventas,2121,3674,1,,107,,59,69,4,2,,,991
"2,73E+19",Meta Ads,18/5/22,18/5/22, TFCO - DPA,20177,20714,1,,814,,439,40,1,,,,824
"2,73E+19",Meta Ads,18/5/22,18/5/22, CONV - Smart,2227,2299,,,103,,27,29,1,1,,,308
"2,73E+19",Meta Ads,19/5/22,19/5/22, TFCO - 3RA ETAPA NVA MARCA,24472,27365,3,,1491,,726,1055,,,,,1.638
"2,73E+19",Meta Ads,19/5/22,19/5/22, DPA - ventas,1724,3443,,,93,,47,45,3,3,1,1.480,1.041
"2,73E+19",Meta Ads,19/5/22,19/5/22, CONV <CC800>,2850,3765,,,141,3,27,85,8,1,1,5.070,940
"2,73E+19",Meta Ads,19/5/22,19/5/22, TFCO - DPA,22332,23312,3,,851,1,470,33,,,,,834
"2,73E+19",Meta Ads,19/5/22,19/5/22, CONV - Smart,2292,2397,,,85,,13,37,,4,1,11.364,310
"2,73E+19",Meta Ads,20/5/22,20/5/22, TFCO - 3RA ETAPA NVA MARCA,21208,23120,,,1159,,574,894,,,,,1.531
"2,73E+19",Meta Ads,20/5/22,20/5/22, DPA - ventas,1661,3238,,,81,,47,13,1,,,,1.043
"2,73E+19",Meta Ads,20/5/22,20/5/22, TFCO - DPA,19124,20284,,,803,,434,31,,,,,858
